Read_Length	Read_Numbers	Flowcell_ID	Platform
30200	4557	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
30300	4422	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
30400	4608	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
30500	4551	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
30600	4463	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
30700	4400	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
30800	4512	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
30900	4492	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
31000	4424	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
31100	4410	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
31200	4457	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
31300	4398	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
31400	4408	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
31500	4263	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
31600	4346	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
31700	4253	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
31800	4423	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
31900	4236	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
32000	4268	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
32100	4261	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
32200	4291	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
32300	4300	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
32400	4288	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
32500	4202	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
32600	4204	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
32700	4295	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
32800	4145	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
32900	4040	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
33000	4150	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
33100	3973	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
33200	4106	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
33300	4038	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
33400	4097	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
33500	4005	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
33600	3988	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
33700	4119	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
33800	3969	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
33900	3906	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
34000	3933	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
34100	4002	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
34200	3919	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
34300	4067	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
34400	3971	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
34500	4052	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
34600	3986	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
34700	3944	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
34800	3862	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
34900	3831	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
35000	3828	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
35100	3884	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
35200	3849	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
35300	3830	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
35400	3807	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
35500	3747	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
35600	3714	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
35700	3719	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
35800	3694	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
35900	3747	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
36000	3636	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
36100	3691	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
36200	3567	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
36300	3653	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
36400	3606	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
36500	3678	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
36600	3584	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
36700	3600	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
36800	3671	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
36900	3614	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
37000	3544	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
37100	3691	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
37200	3499	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
37300	3538	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
37400	3421	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
37500	3481	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
37600	3549	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
37700	3586	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
37800	3536	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
37900	3485	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
38000	3327	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
38100	3446	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
38200	3366	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
38300	3456	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
38400	3394	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
38500	3421	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
38600	3445	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
38700	3357	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
38800	3437	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
38900	3229	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
39000	3325	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
39100	3380	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
39200	3270	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
39300	3257	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
39400	3252	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
39500	3251	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
39600	3189	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
39700	3190	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
39800	3316	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
39900	3227	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
40000	3201	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
40100	3160	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
40200	3155	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
40300	3186	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
40400	3226	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
40500	3122	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
40600	3091	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
40700	3177	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
40800	3124	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
40900	3038	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
41000	3101	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
41100	3110	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
41200	3071	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
41300	3120	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
41400	3058	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
41500	3077	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
41600	3123	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
41700	3000	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
41800	2977	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
41900	2972	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
42000	2954	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
42100	2985	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
42200	3077	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
42300	3018	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
42400	2962	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
42500	3053	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
42600	2908	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
42700	2896	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
42800	2955	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
42900	2930	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
43000	2948	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
43100	2867	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
43200	2785	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
43300	2936	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
43400	2881	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
43500	2889	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
43600	2861	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
43700	2801	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
43800	2755	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
43900	2804	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
44000	2837	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
44100	2827	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
44200	2721	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
44300	2775	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
44400	2739	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
44500	2726	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
44600	2642	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
44700	2698	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
44800	2803	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
44900	2673	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
45000	2719	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
45100	2710	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
45200	2713	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
45300	2604	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
45400	2706	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
45500	2649	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
45600	2610	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
45700	2699	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
45800	2603	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
45900	2625	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
46000	2640	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
46100	2508	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
46200	2526	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
46300	2570	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
46400	2582	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
46500	2533	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
46600	2501	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
46700	2529	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
46800	2424	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
46900	2545	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
47000	2456	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
47100	2555	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
47200	2432	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
47300	2424	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
47400	2493	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
47500	2485	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
47600	2496	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
47700	2373	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
47800	2479	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
47900	2475	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
48000	2506	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
48100	2408	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
48200	2460	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
48300	2349	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
48400	2478	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
48500	2383	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
48600	2321	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
48700	2516	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
48800	2383	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
48900	2322	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
49000	2407	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
49100	2262	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
49200	2266	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
49300	2261	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
49400	2353	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
49500	2238	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
49600	2272	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
49700	2212	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
49800	2300	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
49900	2357	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
50000	2285	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
50100	2360	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
50200	2214	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
50300	2236	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
50400	2249	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
50500	2255	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
50600	2193	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
50700	2235	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
50800	2159	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
50900	2201	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
51000	2269	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
51100	2131	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
51200	2231	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
51300	2101	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
51400	2117	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
51500	2102	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
51600	2109	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
51700	2205	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
51800	2107	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
51900	2152	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
52000	2158	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
52100	2127	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
52200	2025	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
52300	2086	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
52400	2047	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
52500	2084	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
52600	2089	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
52700	2063	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
52800	2031	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
52900	1983	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
53000	2048	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
53100	2028	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
53200	1957	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
53300	2056	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
53400	2009	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
53500	1942	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
53600	1916	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
53700	1942	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
53800	1940	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
53900	1983	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
54000	1955	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
54100	1922	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
54200	1986	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
54300	1908	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
54400	1943	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
54500	1847	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
54600	1957	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
54700	1874	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
54800	1862	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
54900	1855	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
55000	1927	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
55100	1839	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
55200	1862	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
55300	1914	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
55400	1889	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
55500	1857	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
55600	1844	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
55700	1852	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
55800	1886	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
55900	1828	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
56000	1911	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
56100	1762	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
56200	1811	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
56300	1755	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
56400	1727	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
56500	1759	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
56600	1815	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
56700	1833	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
56800	1786	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
56900	1846	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
57000	1743	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
57100	1745	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
57200	1838	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
57300	1736	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
57400	1674	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
57500	1797	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
57600	1714	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
57700	1716	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
57800	1715	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
57900	1677	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
58000	1683	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
58100	1777	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
58200	1671	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
58300	1676	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
58400	1615	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
58500	1677	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
58600	1712	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
58700	1605	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
58800	1650	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
58900	1637	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
59000	1609	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
59100	1607	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
59200	1607	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
59300	1620	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
59400	1508	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
59500	1592	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
59600	1558	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
59700	1584	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
59800	1553	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
59900	1514	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
60000	1577	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
60100	1558	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
60200	1551	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
60300	1518	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
60400	1490	PAF32809_PAF21165_PAF09309_PAF09661_PAF14969_PAF10280	ONT
